ref_date,SRS,PRS
2021-07-05,0.2272868664055009,0.14805809081811724
2021-07-06,0.2309813774264076,0.1740885107674381
2021-07-07,0.21625153178487916,0.16434683812620668
2021-07-08,0.23189030093542484,0.16786452925914627
2021-07-09,0.15947474212870894,0.1425761894144681
2021-07-10,0.1565873964372512,0.14053896020061407
2021-07-11,0.15444756625905592,0.1466010975067057
2021-07-12,0.15439384753548668,0.15646898621196936
2021-07-13,0.15851590641349617,0.14101725285865785
2021-07-14,0.15913196875976346,0.1386803717173874
2021-07-15,0.15622973470046805,0.1370104341448077
2021-07-16,0.15790553864630646,0.13655161157511592
2021-07-17,0.15781194341890917,0.12657570487272432
2021-07-18,0.15473828378016144,0.12336955898678968
2021-07-19,0.14717749973779581,0.11516853669989796
2021-07-20,0.1552121550290624,0.13193491661202192
2021-07-21,0.1627516692062954,0.1407191617486853
2021-07-22,0.13605055382347375,0.12152080666253633
2021-07-23,0.1402830497295979,0.11620311212052456
2021-07-24,0.26668804404584084,0.16563998629941926
2021-07-25,0.2549061677885799,0.15327208322127447
2021-07-26,0.26131136775475416,0.1470246915870414
2021-07-27,0.2552475741880366,0.15646045003604916
2021-07-28,0.2619862698561382,0.16117419630772234
2021-07-29,0.28142847557486644,0.1711922632353829
2021-07-30,0.28383425814185803,0.1687019113215294
2021-07-31,0.28977060922388326,0.1701748629952176
2021-08-01,0.29403148363840653,0.17774130626874027
2021-08-02,0.27870716615352803,0.16763645252444795
2021-08-03,0.2931274687707669,0.17582166765841806
2021-08-04,0.31515704651711757,0.1700372604557015
2021-08-05,0.32907984711234495,0.1830575469362159
2021-08-06,0.342424628511974,0.1880299569287613
2021-08-07,0.3400846376520734,0.1779643800412344
2021-08-08,0.350877639989658,0.1859508278117384
2021-08-09,0.37484050351153886,0.1884842196490799
2021-08-10,0.3704750653397155,0.16975756170714154
2021-08-11,0.38479282866817693,0.1702743436359065
2021-08-12,0.3826277628783702,0.16808218414497353
2021-08-13,0.3944129846730906,0.1707922935301313
2021-08-14,0.4233231157683834,0.17467385134757962
2021-08-15,0.41865412318271866,0.18155814413226215
2021-08-16,0.4122938629784445,0.1880472061334531
2021-08-17,0.31146925905902173,0.14922457728489175
2021-08-18,0.32022078739024507,0.1497126277589354
2021-08-19,0.32235998522269893,0.1494821651185407
2021-08-20,0.3174299326649918,0.14823632153585548
